player_id,player_name,detailed_position,war_value,offensive_war,defensive_war,teamplay_war,games_played,skgoals,skassists,skplusmin,avg_game_impact,war_per_game,points
268590696,SlightlyHypa,center,3.695639675833331,6.36786,0.742,8.556999999999993,2,2,4,-4,6.6,1.8478198379166655,6
218102099,monokuuu,rightDefense,3.6950832499999984,1.061,0.0737,14.919999999999995,2,1,1,0,7.5,1.8475416249999992,2
1815331825,Bell l91l,rightWing,3.6874351499999993,6.902500000000001,0.1015,16.659799999999997,3,3,2,-7,4.833333333333333,1.2291450499999999,5
270010975,TheRealYostty,goalie,3.670750499999998,0.0,46.41424999999997,0.0,2,0,0,0,7.8,1.835375249999999,0
373262714,Alepiro,leftDefense,3.662726833333332,0.35675,1.2705000000000002,14.397999999999993,5,0,3,-10,5.82,0.7325453666666664,3
172243288,L U C K T E N,rightDefense,3.6555975,1.41525,0.8470000000000002,11.276999999999997,2,1,4,9,8.55,1.82779875,5
175590954,Arctic Blur,center,3.6175467394999967,7.234065,1.246,5.83099999999999,3,3,12,15,7.833333333333333,1.2058489131666656,15
218796570,iCLuTcH x BeasT,goalie,3.51334665,0.0,43.37465,0.0,2,0,0,0,8.0,1.756673325,0
320835709,Dangs92,center,3.501270605499999,4.205204999999999,0.182,9.975999999999996,1,1,3,0,7.1,3.501270605499999,4
278917333,Nicky Moose 69,leftWing,3.4863658659999994,5.488065000000001,0.4267,9.867199999999997,2,3,3,0,7.199999999999999,1.7431829329999997,6
1718694084,L-_0-_o-_P-_s_88,center,3.456690372833332,0.3429449999999998,0.3108,17.910999999999987,4,0,3,-2,5.275,0.864172593208333,3
1007705774805,iCLassYxTTV,leftWing,3.4327237125000014,11.934340000000002,0.1562,0.7412000000000014,2,4,0,-3,7.8999999999999995,1.7163618562500007,4
1005050922769,Zahcarry,rightWing,3.4075274999999996,7.921925,0.299,10.752799999999997,3,6,2,0,5.866666666666667,1.1358424999999999,8
183909582,xDubz 17,rightDefense,3.341982999999998,0.26125,1.2133000000000003,11.950999999999993,3,0,2,-7,7.8,1.1139943333333326,2
191333348,wazabi_911,leftDefense,3.2844856249999967,0.732,1.1792000000000002,11.065999999999987,3,0,6,-11,7.566666666666666,1.0948285416666657,6
